Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
ASCAQU033V50JH6R,03/01/2020,Activité sportive,Le Gurp Surf’s Cool,,,68 route de l'Océan,,33590,GRAYAN-ET-L'HOPITAL,33193,,+33 6 74 39 13 59,surflegurp@gmail.com,http://legurpsurfschool.com/,-1.1513198999999998,45.4340562,Oui,"
",Surf,,,,01/03/2020|31/10/2020|||||,"Tarif de base|39,00||Séance découverte (1h30) # Tarif de base|70,00||2 séances d'1h30 # Tarif de base|90,00||3 séances d'1h30 # Tarif de base|120,00||4 séances d'1h30",,,,
ASCAQU033V50JPC1,22/01/2020,Activité sportive,Le Paul Luce,,,Port de La Vigne,La Vigne,33970,LEGE-CAP-FERRET,33236,,+33 6 32 47 39 26,piquey33@hotmail.fr,,-1.2402964,44.6743294,Oui,"
",Motonautisme (bateau à moteur),,,,01/04/2020|31/10/2020|||||,,,,,
ASCAQU064V507XSJ,03/01/2020,Activité sportive,L'Ecole de la Glisse,,Plage d'Erretegia,2 avenue de l'Océan,,64210,BIDART,64125,,+33 6 43 22 26 73,lecoledelaglisse@gmail.com,http://www.lecoledelaglisse.com,-1.5898063,43.4458484,Oui,"
",Surf # Surf,,,Ecole Française de Surf,,Tarif de base|||Initiation en groupe // 1 cours  # Tarif de base|||Initiation en groupe // 3 cours # Tarif de base|||Initiation en groupe // 5 cours # Tarif de base|||Cours en groupe pour les Gromets 6-10ans // 1 cours # Tarif de base|||Cours en groupe pour les Gromets 6-10ans // 3 cours # Tarif de base|||Cours en groupe pour les Gromets 6-10ans // 5 cours # Tarif de base|||Cours particulier d'1h30 pour 1 personne,,,,
ASCAQU064FS0009R,07/01/2020,Activité sportive,L'Ecole des Sables,,,5 esplanade des Gascons,,64600,ANGLET,64024,+33 5 59 03 02 97,+33 6 09 87 15 46,mathias.bertoux@gmail.com,http://www.ecoledesurfanglet.com,-1.5414259,43.5010093,Oui,"
",Surf # Bodyboard # Stand-up-paddle-board # Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board,,,,15/04/2020|15/11/2020|||||,"Tarif de base|38,00||Cours collectif 1h30 (8 personnes maximum) hors matériel # Tarif de base|210,00||Cours collectif 6x1h30 (8 personnes maximum) hors matériel",,,,
ASCAQU040FS0010T,22/01/2020,Activité sportive,Les Aquanautes,,,Quai Notre Dame,Boulevard Notre Dame,40130,CAPBRETON,40065,,+33 6 02 36 87 96,plongee@les-aquanautes.com,http://les-aquanautes.com,-1.407988,43.650391799999994,Oui,"
",Plongée # Plongée # Plongée # Plongée # Plongée # Plongée # Plongée,,,,01/01/2020|31/12/2020|||||,Tarif de base|||Baptême # Tarif de base|||EXPLO CANAL guidé ou autonome +10€ de matériel # Tarif de base|||EXPLO MER guidé ou autonome +10€ de matériel +5€ nitrox # Tarif de base|||EXPLO ÉPAVE guidé ou autonome +10€ de matériel +5€ nitrox # Tarif de base|||NUIT CANAL guidé ou autonome +10€ de matériel +5€ nitro,,,,
ASCAQU033FS000S9,28/01/2020,Activité sportive,Les Calicobas,,,11 rue de Mauricet,Lieu-dit Couleyre,33990,HOURTIN,33203,,+33 6 33 45 38 71,mahot.annick@wanadoo.fr,http://www.lescalicobas.com ,-1.0866955,45.180291,Oui,"
",Pédalo # Stand-up-paddle-board # Canoé kayak # Planche à voile,,,,21/05/2020|15/09/2020|11:00|||19:00|,"Tarif de base|13,00||Stand Up Paddle (pièce d'identité) : 1h # Tarif de base|15,00||Pédal'eau 3/4 places : 1h # Tarif de base|15,00||Canoë 3 places : 1h",,,,
ASCAQU040FS000LE,03/01/2020,Activité sportive,Les Pieds dans l'O,,,Plage du lac marin,,40480,VIEUX-BOUCAU,40328,,+33 6 83 12 08 66,lespiedsdanslo@outlook.fr,,-1.4035248,43.781040600000004,Oui,"
",Canoé kayak # Motonautisme (bateau à moteur) # Canoé kayak,,,,11/04/2020|13/09/2020|||||,,,,Accessible en poussette # Aire de pique-nique # Parking,
ASCAQU033FS000T7,03/01/2020,Activité sportive,Les Pinasses du Bassin,,,Quai Patrimoine N°14,,33120,ARCACHON,33009,,+33 6 88 08 32 94,contact@pinasse-bassin-arcachon.com,http://www.pinasse-bassin-arcachon.com,-1.1483073000000001,44.6582749,Oui,"
",Motonautisme (bateau à moteur),,,,01/03/2020|31/12/2020|||||,"Tarif de base|275,00|340,00|2h # Tarif de base|375,00|440,00|3h # Tarif de groupe|475,00|540,00|1/2 journée # Tarif de base|650,00|800,00|Journée # Tarif de base|500,00|600,00|Feux d'artifice 14/07 + 15/08",,,Restauration,
LOIAQU064FS000PO,03/01/2020,Plage surveillée,Les Plages de Saint-Jean-de-Luz,,,,,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 47 18,,,,-1.66386,43.389814799999996,Oui,"
",,,,,,,,,,
ASCAQU033V50P0SO,03/01/2020,Activité sportive,Les Voiles du Lac,,,Ponton du Trou du Facteur,,33121,CARCANS,33097,,+33 7 66 06 05 64,lesvoilesdulac@gmail.com,https://www.lesvoilesdulac.com/,-1.1411115,45.07122570000001,Oui,"
",Catamaran # Voile,,,,17/04/2020|18/10/2020|||||,Tarif de base|||Promenade découverte (gratuit moins de 3 ans) # Tarif de base|||Promenade apéritive (gratuit moins de 3 ans) # Tarif de base|||Location catamaran avec capitaine à la 1/2 journée ou a la journée,,,,
ASCAQU040FS000AA,03/01/2020,Activité sportive,L'Idylle Plage,,,18 chemin de Maguide,,40600,BISCARROSSE,40046,,+33 7 85 71 18 94,contact@lidylle-plage.com # virginie@charlet.com,,-1.2007713,44.4570034,Oui,"
",Canoé kayak # Planche à voile,,,,04/04/2020|27/09/2020|||||,,,,Bar # Espace jeux # Parking # Restauration,
ASCAQU04001PAENE,03/01/2020,Activité sportive,Little Hawaï,,,"76, avenue de Lattre de Tassigny",Plage du Prévent,40130,CAPBRETON,40065,+33 5 58 49 31 01,,,,-1.4446806,43.6499105,Oui,"
",Surf,,,,,,,,,
ASCAQU033V50TXQ2,23/01/2020,Activité sportive,"Location de bateaux ""Boat Access""",Atelier 11 ,,35 avenue du commandant David Allègre ,,33510,ANDERNOS-LES-BAINS,33005,,+33 7 86 87 56 17,contact@boataccess.fr,http://www.boataccess.fr,-1.1105923,44.7441598,Non,"
",Motonautisme (bateau à moteur),,,,01/04/2020|15/10/2020|||||,"Tarif de base|195,00|350,00|",,,,
ASCAQU040FS001CT,03/01/2020,Activité sportive,Location de pédalos - Chez Gisou,,,130 rue des berges du lac,,40550,LEON,40150,,+33 6 72 21 68 50 # +33 6 75 23 90 95,jvital@wanadoo.fr,http://www.gisouloisirsnautiques.net,-1.3178254999999999,43.887179499999995,,"
",Canoé kayak # Motonautisme (bateau à moteur),,,,04/04/2020|30/09/2020|||||,,,,,
ASCAQU040FS001CS,03/01/2020,Activité sportive,Location de pédalos - Chez Valérie,,,170 les berges du Lac,,40550,LEON,40150,+33 5 58 49 23 57,+33 6 52 01 14 82,vverdiell40@orange.fr,,-1.3178254999999999,43.887179499999995,,"
",Canoé kayak # Motonautisme (bateau à moteur),,,,01/04/2020|30/09/2020|||||,"Tarif de base|8,00|22,00|",,,,
ASCAQU040V50GGRY,03/01/2020,Activité sportive,Location Vélo Moliets Soonline surf skate,,,6 Impasse de la Dune,Place de la bastide,40660,MOLIETS-ET-MAA,40187,+33 5 58 47 16 11 # +33 5 58 47 16 11,+33 6 25 98 48 57,ecoledesurfetskate@gmail.com,http://www.ecoledesurfmoliets.com,-1.3897861999999999,43.8528719,Non,"
",VTT # VTT # VTT électrique # Roller / skate # Cyclotourisme # Surf # Surf # Sport de glisse,,,,28/03/2020|31/10/2020|||||,Tarif de base|||à partir de 8€ la location vélo # Tarif réduit|||à partir de 35€ location 1 vélo VTC la semaine,,,Accessible en poussette,Location de vélos # Réparateur vélos # Wifi
ASCAQU04001YTAPA,03/01/2020,Activité sportive,Maâ Surf School,,,3 la Tête de Plage,,40660,MOLIETS-ET-MAA,40187,+33 5 58 48 55 69,,maasurf@gmail.com,http://www.ecole-surf-landes-maasurf.fr/ # http://www.ecole-surf-landes-maasurf.fr/visites/maasurf-shop/shop.html,-1.3896042,43.8529044,Oui,"
",Surf # Surf # Surf # Bodyboard,,,Ecole Française de Surf,01/04/2020|30/09/2020|||||,Tarif de base|||1 cours de 2h # Tarif de base|||5 cours de 2h,,,,
ASCAQU064FS0009P,22/01/2020,Activité sportive,Madrague Surf School,Plage de la Madrague,,,,64600,ANGLET,64024,,+33 7 68 43 73 99,madraguesurfschool@gmail.com,https://angletecolesurfmadrague.fr,-1.5339258,43.511022100000005,Oui,"
",Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf,01/04/2020|15/11/2020|||||,"Tarif de base|38,00||Cours collectif, 1h30 # Tarif de base|90,00||Cours particulier, 1h # Tarif de base|28,00||Tarif enfant (-11 ans), 1h30",,,,
ASCAQU033FS0019C,03/01/2020,Activité sportive,Magic Surf School,,,24 avenue Adjudant Guittard,,33680,LACANAU,33214,,+33 6 81 81 33 52,contact@magicsurfschool.com,https://magicsurfschool.com,-1.1969732,45.0022249,Oui,"
",Surf,,,,06/04/2020|31/05/2020|09:00|12:00|14:00|18:00| # 01/06/2020|30/09/2020|08:30|||19:00| # 01/10/2020|03/11/2020|09:00|12:00|14:00|18:00|,"Tarif de base|34,00|157,00|",,,,
ASCAQU033V503GEW,03/01/2020,Activité sportive,Mahi Mahi ,,,Place des Fleurs ,,33680,LACANAU,33214,,+33 6 61 21 38 09,contact@le-mahi-mahi.com,http://www.le-mahi-mahi.com,-1.1318449,44.959188,Oui,"
",Catamaran,,,,01/07/2020|31/08/2020|11:00|||20:45|,"Tarif de base|29,00|39,00|Sortie du midi apéro + repas buffet tapas sur l'île aux oiseaux # Tarif de base|15,00|25,00|Sortie goûter entre les îles (1h45)",,,,
ASCAQU064V5AF66B,03/01/2020,Activité sportive,Marty bike & surf rental ,,,111 Avenue de Biarritz,,64210,BIDART,64125,,+33 6 95 45 54 95,contact@martybikerental.com,https://www.martybikerental.com/fr/,-1.5816780000000001,43.447438,Oui,"
",Vélo électrique # Surf,,,,,,,,Parking,Location de vélos
ASCAQU033FS00071,03/01/2020,Activité sportive,Maubuisson Nautic - Ecole de voile,,,Boulevard du Lac,,33121,CARCANS,33097,,+33 6 07 26 71 75,tkgenevois@gmail.com,http://www.maubuisson-nautic.com,-1.133893,45.064262,Oui,"
",Voile # Stand-up-paddle-board # Canoé kayak # Motonautisme (bateau à moteur) # Pédalo,,,Famille Plus,01/04/2020|30/09/2020|||||,"Tarif de base|20,00|35,00|Bateau à voile : 1h",,,,
ASCAQU033FS00070,03/01/2020,Activité sportive,Maubuisson Nautic - Location de bateaux à moteur,,,Boulevard du lac,,33121,CARCANS,33097,,+33 6 07 26 71 75,tkgenevois@gmail.com,http://www.maubuisson-nautic.com,-1.132998,45.063747,Oui,"
",Motonautisme (bateau à moteur),,,Famille Plus,06/04/2020|06/04/2020|11:00|||19:30|Jeudi - Lundi - Mardi - Mercredi - Vendredi # 01/06/2020|15/06/2020|||13:00|19:30| # 15/06/2020|30/06/2020|10:00|||19:00| # 01/07/2020|31/08/2020|09:00|||20:00| # 01/09/2020|15/09/2020|10:00|||19:00| # 16/09/2020|30/09/2020|||13:00|19:30|,"Tarif de base|75,00||1/2 journée : 6cv (sans permis) # Tarif de base|135,00||Journée complète : 6cv (sans permis) # Tarif de base|130,00||1/2 journée : 75 cv (avec permis) # Tarif de base|230,00|| Journée complète : 75 cv (avec permis)",,,,
ASCAQU04001SQMM7,03/01/2020,Activité sportive,Max Respect - Ecole de Surf,,,5054 route de la plage,,40560,VIELLE-SAINT-GIRONS,40326,+33 5 58 47 91 27,+33 6 11 89 19 51,stgirons@max-respect.com,http://www.max-respect.com ,-1.3588714,43.9513047,Oui,"
",Surf # Surf # Surf # Surf,,,Ecole Française de Surf # Qualité Tourisme,01/04/2020|31/10/2020|||||,,,,,
ASCAQU064FS0004Q,03/01/2020,Activité sportive,Memphis Jet,,Chai n° 29,Rue des Orangers,,64700,HENDAYE,64260,+33 5 59 15 23 82,+33 6 21 06 40 28,memphisjethendaye@gmail.com,http://www.memphis-jet.com,-1.7789561999999999,43.36954420000001,Oui,"
",Scooter de mer # Scooter de mer # Scooter de mer # Scooter de mer # Scooter de mer # Scooter de mer # Flysurf # Flysurf # Flysurf # Motonautisme (bateau à moteur) # Bouées tractées,,,Famille Plus # Qualité Tourisme,01/01/2020|31/12/2020|||||,"Tarif de base|100,00||Location jet ski (1 ou 2 pers.) - 1h à 1 journée",,,Parking,
ASCAQU040V50BE2R,03/01/2020,Activité sportive,Mer & Sunshine,,,114 Rue des Grives,,40600,BISCARROSSE,40046,,+33 6 43 78 77 87,villasunshine40@gmail.com,http://www.surf-hebergement-biscarrosse.fr,-1.2443818000000002,44.4526489,Oui,"
",Surf,,,,01/01/2020|31/12/2020|||||,Tarif de base|||,,,,
ASCAQU040FS000OS,03/01/2020,Activité sportive,Messanges Surf School,,,Plage Sud de Messanges,,40660,MESSANGES,40181,,+33 6 77 48 73 85,contact@messanges-surf-school.com,http://www.messanges-surf-school.com,-1.4102839,43.7996592,Oui,"
",Surf # Surf # Bodyboard # Bodyboard,,,Qualité Tourisme,01/04/2020|01/11/2020|||||,Tarif de base|||1 cours # Tarif de base|||3 cours # Tarif de base|||5 cours,,,,
ASCAQU064FS0004R,07/01/2020,Activité sportive,Moby Dick,,Port de la Floride,,,64700,HENDAYE,64260,+33 5 59 20 45 33,,mobydick@mbdck.com,http://www.mobydick-nautisme.com,-1.7797046000000003,43.3689436,Oui,"
",Motonautisme (bateau à moteur) # Voile,,,,01/01/2020|31/12/2020|||||,"Tarif de base|125,00||1/2 journée",,,,
ASCAQU033V50PO8M,03/01/2020,Activité sportive,Moby Dick Surf School,,,7 B rue Charles Chaumet,,33680,LACANAU,33214,+33 5 56 26 32 76,,mobydicksurfshop@gmail.com,https://ecole-de-surf-lacanau.fr/,-1.1996524,45.0019359,Oui,"
",Surf,,,,01/04/2020|30/06/2020|10:00|12:00|14:00|19:00| # 01/07/2020|31/08/2020|09:30|||19:00| # 01/09/2020|31/10/2020|10:00|12:00|14:00|19:00|,"Tarif de base|30,00||Cours de surf 2h # Tarif de base|140,00||Stage 5 x 2h",,,,
ASCAQU040V50K4BA,03/01/2020,Activité sportive,Moliets Surf School,,,10 Place de la Balise,,40660,MOLIETS-ET-MAÂ,40187,+33 5 40 77 14 84,+33 6 28 49 02 57,molietssurfschool@gmail.com,http://molietssurfschool.com,-1.3899617,43.852846899999996,Non,"
",Surf # Surf # Surf # Surf,,,,01/04/2020|11/11/2020|||||,"Tarif de base|39,00|39,00|Initiation surf de 2 heures # Tarif de base|||3 cours de surf de 2h # Tarif de base|||5 cours de surf x 2 h # Tarif de base|||5 cours de surf x 2h + location matériel illimité durant le stage.",,,Accessible en poussette # Espace jeux # Salle hors sac,Wifi
ASCAQU064FS000J9,03/01/2020,Activité sportive,Monsieur Benjamin CHARRON - Guide de pêche ,,,Legarreko bidea,,64480,LARRESSORE,64317,,+33 6 04 07 26 53,benjacharron@gmail.com,http://www.pechesport-paysbasque.com,-1.43595,43.372190100000005,,"
",Pêche # Fly Fish # Pêche # Pêche # Fly Fish,,,,,"Tarif de base|||Initiation pêche, guidage pêche et stage de perfectionnement sur 1/2 journée # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement sur la journée # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement 1/2 journée 2 pers. # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement journée 2 pers.",,,,
ASCAQU033FS000WP,03/01/2020,Activité sportive,Monta Surf School,,,20 boulevard du Front de Mer,,33930,VENDAYS-MONTALIVET,33540,,+33 6 81 94 45 90,info@montasurfschool.com,http://www.montasurfschool.com,-1.1581866000000003,45.3787092,Oui,"
",Surf,,,,01/04/2020|30/10/2020|||||,"Tarif de base|28,00||1 leçon d'1h30 (enfant de 5 à 14 ans) # Tarif de base|55,00||2 leçons d'1h30 (enfant de 5 à 14 ans) # Tarif de base|33,00||1 leçon d'1h30 (adulte) # Tarif de base|60,00||2 leçons d'1h30 (adulte)",,,,
ASCAQU033V50UA26,03/02/2020,Activité sportive,My Bat Loc,,,Débarcadère du Canon,Le Canon,33950,LEGE-CAP-FERRET,33236,,+33 6 38 54 76 65,mybatloc@gmail.com,,-1.229596,44.698421,Non,"
",Motonautisme (bateau à moteur),,,,01/04/2020|31/10/2020|||||,"Tarif de base|290,00||",,,,
ASCAQU040FS0019D,03/01/2020,Activité sportive,Naéco Ecole Multiglisse  Surf - Waveski - Sup - Pirogue hawaïenne,,,Plage sud,,40660,MESSANGES,40181,,+33 6 71 51 12 50,contact@naeco.fr,http://www.naeco.fr,-1.4096883999999998,43.7995169,Oui,"
",Wave-ski # Surf # Kayak de mer,,,,01/04/2020|31/10/2020|||||,Tarif de base|||Kayak # Tarif de base|||Surf,,,,
ASCAQU040FS001D5,03/01/2020,Activité sportive,Natura Surf Shop et Ecole de Surf,,,Rue des écoles,,40550,LEON,40150,+33 5 58 72 83 59,+33 6 74 89 25 32,seb@naturasurf.com,http://www.naturasurf.com,-1.3013728999999998,43.8756256,,"
",Surf # Surf,,,,01/01/2020|31/12/2020|||||,,,,,
ASCAQU040FS0011K,03/01/2020,Activité sportive,Nautil Club,Plage du Camping La Réserve,,1229 avenue Félix Ducourneau,,40160,GASTES,40108,,+33 6 15 91 59 26,postmaster@nautilclub.com,http://www.nautilclub.com ,-1.1759749,44.3166723,Oui,"
",Voile # Stand-up-paddle-board # Canoé kayak # Planche à voile # Catamaran,,,,02/05/2020|01/11/2020|||||,"Tarif de base|7,00||Pedalo # Tarif de base|10,00||Paddle # Tarif de base|15,00||Pédalo # Tarif de base|15,00||Planche à voile # Tarif de base|28,00||Catamaran",,,Bar # Espace jeux,Location de vélos
ASCAQU047FS0002F,28/01/2020,Activité sportive,Nautilius BKS,,,,Gazailles - La plage,47260,CASTELMORON-SUR-LOT,47054,,+33 6 75 28 92 69 # +33 6 17 17 61 60,ferreira-ani@sfr.fr # nbks47@sfr.fr,http://www.nautilius-bks.fr,0.49282748,44.3953847,Oui,"Patrimoine # Faune - flore # Faune - flore
",Canoé kayak # Motonautisme (bateau à moteur) # Cyclotourisme # Randonnée pédestre # Stand-up-paddle-board # VTT # Canoé kayak # Tir à l’arc # Vélo électrique,Cyclo # Canoë # Croisières fluviales # Pédestre,,,15/06/2020|30/06/2020|10:00|||18:30| # 01/07/2020|31/08/2020|09:30|||18:30| # 01/09/2020|10/09/2020|10:00|||18:30|,"Tarif de base|10,00|10,00|Location de canoë # Tarif de base|||Balade accompagnée en vélo # Tarif de base|||Location de vélo # Tarif de base|22,00|22,00|Location d'hydroplane # Tarif de base|40,00|40,00|Location de barque à moteur # Tarif de base|15,00|15,00|Location de pédalo # Tarif de base|||Balade accompagnée en canoë",,,,Location de vélos
ASCAQU064FS000JB,03/01/2020,Activité sportive,NCKD,,,Port de Larraldenia,,64500,CIBOURE,64189,,+33 6 73 94 93 46,infos.nckd@gmail.com # yakayakes@hotmail.fr,http://www.nckd64.com/,-1.6647558,43.3780451,Oui,"
",Kayak de mer # Rafting,,,,,,,,,
ASCAQU064FS000JG,03/01/2020,Activité sportive,NCKD Océan et rivière,,,1097 route du Pas de Roland,,64250,ITXASSOU,64279,,+33 6 73 94 93 46,infos.nckd@gmail.com,http://www.nckd64.com,-1.4037556,43.322813599999996,Oui,"
",Rafting # Kayak de mer # Canoé kayak # Hot dog # Wave-ski # Canyoning # Hydrospeed,,,,,"Tarif de base|||Activité découverte Rafting, canoraft et airyak (adulte) # Tarif réduit|||Activité découverte (enfant) rafting, canoraft, airyak. # Tarif de base|||Activité 1/2 journée rafting, canoraft, airyak (adulte) # Tarif réduit|||Activité 1/2 journée (enfant) rafting, canoraft, airyak # Tarif de base|||Activité journée rafting, canoraft, airyak (adulte) # Tarif réduit|||Activité journée (enfant) rafting, canoraft, airyak # Tarif de base|||Activité 1/2 journée kayak de mer adulte # Tarif réduit|||Activité 1/2 journée kayak de mer (enfant) # Tarif de base|||Activité journée kayak de mer adulte # Tarif réduit|||Activité journée kayak de mer (enfant - de 12 ans)",,,,
ASCAQU064FS000S2,03/01/2020,Activité sportive,Newschool,,,123 boulevard de la Mer,,64700,HENDAYE,64260,+33 5 59 26 07 93,+33 6 89 33 35 54,info@newschoolsurf.com,http://www.newschoolsurf.com,-1.7855553,43.371378299999996,Oui,"
",Surf # Surf # Surf # Surf # Surf # Surf # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf,01/01/2020|31/12/2020|||||,"Tarif de base|15,00||Location Surf + Combi pour 1/2 journée # Tarif de base|10,00||Location Skate / Longskate",,,Bar # Restauration,Wifi
ASCAQU033V50D0ZC,20/01/2020,Activité sportive,Nouvelle Vague Surf School,,,Plage de la Négade,,33590,GRAYAN-ET-L'HOPITAL,33193,,+33 7 88 55 41 50,nouvellevague.surfschool@gmail.com,http://www.soulac-nvsurfschool.com/,-1.1561296,45.4680763,Oui,"
",Surf,,,,01/04/2020|30/10/2020|09:00|||19:00|,"Tarif de base|28,00||Séance d'1h30 = 11 à 15 ans # Tarif de base|30,00||Séance d'1h30 = adultes # Tarif de base|80,00||Séance : 3 x 1h30 = 11 à 15 ans # Tarif de base|85,00||Séance : 3 x 1h30 = adultes # Tarif de base|27,00||Séance d'1h15 = 4 à 10 ans",,,,
ASCAQU064V500QL6,03/01/2020,Activité sportive,Océan Paddling Evolution2,,Promenade Jacques Thibaud,,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 50 61 92 83,paysbasque@ospb.fr,http://www.office-des-sports-du-pays-basque.com,-1.6678828,43.3878794,Oui,"
",Kayak de mer # Pirogue # Stand-up-paddle-board # Kayak de mer # Pirogue,,,,,Tarif de base|||location stand-up 1 heure,,,,
ASCAQU033FS000WT,03/01/2020,Activité sportive,Ocean Ride ,,,105 résidence Horizon Marin,,33680,LACANAU,33214,+33 5 56 60 81 23,,contact@ocean-ride.com ,https://www.ocean-ride.com/,-1.2011937,44.9980858,Oui,"
",Surf,,,Ecole Française de Surf # Famille Plus,01/04/2020|30/06/2020|09:00|12:30|14:00|18:00| # 01/07/2020|31/08/2020|09:00|||19:00| # 01/09/2020|04/11/2020|09:00|12:30|14:00|18:00|,"Tarif de base|25,00|29,00|Initiation adulte : 25€ (hors saison) / 29€ (juillet/août)  # Tarif de base|120,00|130,00|Stage mi-temps 120€ (hors saison) / 130€ (juillet/août) # Tarif de base|27,00||Initiation 8-11 ans 27€ juillet/août # Tarif de base|125,00||Stage 8-11 ans 125€ juillet/août",,,,
ASCAQU033FS000B5,03/01/2020,Activité sportive,Ocean Roots,,,228 boulevard de la Côte d'Argent,,33120,ARCACHON,33009,,+33 6 62 26 04 11,contact@oceanroots.com # postmaster@oceanroots.com,http://www.oceanroots.com # http://www.surfhouse-arcachon.com,-1.20153,44.641684999999995,Oui,"
",Bodyboard # Surf # Stand-up-paddle-board,,,,01/01/2020|31/12/2020|||||,"Tarif de base|40,00|40,00|Cours de 2h  # Tarif réduit|175,00|175,00|1er stage de l'année 5x2h # Tarif de groupe|160,00|160,00|A partir du 2ème stage 5x2h # Tarif de base|25,00|30,00|A partir de 12-20 personnes",,,,Wifi
ASCAQU033FS000WC,03/01/2020,Activité sportive,Océan Roots,,,Route de Biscarrosse,Plages de La Salie Nord et Sud,33115,LA TESTE-DE-BUCH,33529,,+33 6 62 26 04 11,contac@oceanroots.com,http://www.oceanroots.com,-1.2568187,44.529494799999995,Oui,"
",Bodyboard # Bodyboard # Surf # Surf,,,,01/01/2020|31/12/2020|||||,"Tarif de base|40,00||1 séance 2h # Tarif de base|175,00||5 x 2h # Tarif de base|335,00||10 x 2h",,,,
ASCAQU033V50J1FR,03/01/2020,Activité sportive,Océan Roots - Stand up paddle,,,Route de Biscarrosse,Plages de La Salie Nord et Sud,33115,LA TESTE-DE-BUCH,33529,,+33 6 62 26 04 11,contact@oceanroots.com,http://www.oceanroots.com,-1.2568187,44.529494799999995,Oui,"
",Stand-up-paddle-board,,,Ecole Française de Surf,01/01/2020|31/12/2020|||||,"Tarif de base|15,00||Cours 1h paddle # Tarif de base|25,00||Cours 2h # Tarif réduit|20,00||Cours 2h si min. 4/5 participants",,,,
